X,Y,Z,cluster
-453.658,-620.167,838.008,2
-948.79,-743.217,-720.939,0
770.928,192.724,-484.054,1
-60.5792,-988.159,-801.813,0
130.223,754.875,-61.3116,1
256.081,-428.999,202.734,1
-555.956,712.333,-273.171,0
-162.45,205.603,-488.388,0
-168.92,756.707,-462.386,0
-108.31,-371.38,351.726,2
387.494,644.337,842.586,2
157.262,-961.119,-744.56,0
-995.3,610.157,84.811,2
-763.97,711.722,-469.1,0
232.46,957.823,369.244,1
140.904,-497.421,304.361,2
-512.619,-573.656,-613.636,0
452.01,589.038,663.564,1
520.982,-908.444,794.061,1
915.83,-552.11,404.34,1
-858.394,-684.011,-984.558,0
104.038,714.164,946.898,2
-11.5665,858.394,-377.056,0
130.894,427.229,401.105,2
-78.5851,-56.1845,398.969,2
-351.115,505.051,-237.831,0
583.422,-865.963,-936.705,1
-340.556,335.368,-933.897,0
-855.892,-538.255,-232.582,0
-664.602,-605.823,-723.624,0
-586.23,769.646,-961.913,0
-694.143,39.3994,-42.2681,0
657.704,-241.127,155.797,1
952.208,334.697,671.987,1
-193.64,162.816,219.764,2
453.963,183.874,-245.582,1
-410.993,965.026,-357.585,0
-139.073,-548.265,-56.4286,0
-333.476,928.404,771.478,2
593.982,-640.553,499.497,1
-637.44,-854.366,13.947,2
-248.268,-474.532,198.767,2
327.067,102.329,-517.807,1
666.067,-177.221,-808.222,1
675.588,126.438,-956.969,1
558.947,-5.95105,399.762,1
71.9932,319.804,984.863,2
157.872,-46.2355,-836.848,0
-882.138,-617.359,567.919,2
974.731,-837.092,-515.549,1
-475.814,402.631,-257.363,0
-106.784,-360.637,677.358,2
-876.217,934.568,-441.389,0
-2.59399,-690.603,-196.326,0
-916.44,-205.542,493.759,2
-550.218,-229.347,-810.541,0
943.907,-817.988,360.759,1
953.002,368.816,812.189,1
-396.344,-718.497,-160.436,0
-856.746,39.8267,703.665,2
322.916,620.228,-698.965,0
426.191,890.378,951.171,2
493.881,-564.44,665.639,1
-484.359,226.661,664.907,2
-426.74,-630.482,-155.065,0
-460.067,-50.1418,660.146,2
434.919,-782.952,81.576,1
264.26,-840.144,-175.756,1
-270.302,-538.56,-508.835,0
19.2572,707.267,454.451,2
895.444,176.245,568.407,1
-449.629,542.222,-486.007,0
474.105,-185.888,593.371,1
478.134,-704.093,-992.859,0
-363.567,689.2,-979.614,0
-376.141,-173.925,-229.469,0
-483.016,838.069,294.107,2
-633.29,-268.288,-827.754,0
391.888,-333.415,-631.214,1
-298.074,-672.353,741.997,2
123.692,607.593,-239.906,1
16.0223,528.672,886.838,2
-87.8017,172.521,-525.071,0
39.2163,-233.436,819.147,2
472.274,-463.668,-94.3937,1
217.383,-290.078,889.34,2
558.824,391.034,-19.074,1
126.621,-580.981,-73.8242,1
-468.49,-505.6,-208.411,0
-224.586,-100.192,192.358,2
-362.957,377.972,-195.837,0
956.786,-928.098,-590.991,1
-854.305,303.873,888.058,2
470.443,186.255,-753.899,1
-345.439,35.3099,-35.4319,0
293.313,-35.6151,958.922,2
-986.694,-448.714,-612.72,0
-131.321,439.68,-268.654,0
693.106,745.476,430.83,1
881.588,906.308,8.69781,1
249.062,653.92,-244.179,1
-582.018,776.605,918.455,2
-918.76,103.793,-326.151,0
538.316,-240.76,39.2163,1
214.026,-883.114,-289.041,1
265.725,-144.566,-469.649,1
-444.624,185.705,-385.174,0
57.4664,-531.663,-766.716,0
303.934,-79.6227,-188.024,1
-762.871,691.702,-952.818,0
-904.111,786.737,-344.646,0
-129.795,-167.15,-84.8109,0
-618.763,-28.3516,-148.778,0
411.359,-320.048,-610.523,1
-372.112,72.6036,476.73,2
-603.748,-798.09,212.134,2
539.903,562.487,-766.228,1
732.292,-489.12,918.149,1
-228.919,77.2424,-703.238,0
24.2012,-715.934,376.385,2
-111.057,-232.948,-467.147,0
-907.529,-330.18,-312.479,0
829.585,-514.634,-729.057,1
-342.143,-742.729,-794.732,0
-956.481,-280.74,408.612,2
-672.964,-794.732,-108.676,0
-794,-861.446,725.456,2
-232.887,367.29,995.605,2
10.651,705.985,-922.605,0
555.162,-546.007,435.957,1
430.158,700.797,909.726,2
879.696,-798.151,471.358,1
156.407,-985.534,519.944,2
-693.289,-588.855,-418.867,0
987.427,-78.463,-43.6109,1
-548.143,828.303,121.372,2
-56.856,471.664,614.368,2
871.883,-567.919,584.277,1
-863.948,935.179,-264.321,0
56.2457,-18.5857,-615.65,0
-876.4,611.194,-616.565,0
310.343,-46.2965,285.745,1
900.449,-968.749,-708.731,1
-177.648,-509.69,119.907,2
79.5618,-592.029,542.039,2
558.763,923.032,-425.825,1
426.679,336.833,-453.719,1
-930.662,130.589,-198.95,0
-7.6601,-483.749,532.823,2
72.8478,620.106,-333.171,0
889.95,-155.248,966.369,1
-932.127,-910.215,867.733,2
533.128,-51.1795,-761.65,1
-557.359,-436.811,-855.281,0
-860.347,228.248,866.634,2
867.367,-765.862,-322.184,1
760.186,135.472,-444.38,1
-582.629,183.264,-320.78,0
270.791,877.804,51.2406,1
128.086,362.713,-506.821,0
-89.5718,297.83,22.126,2
-221.534,-44.7096,-613.33,0
-692.434,-402.02,-527.268,0
-105.319,637.99,938.353,2
-226.539,-922.117,-320.597,0
-502.609,674.978,-249.306,0
189.367,402.448,597.339,2
247.597,-620.167,369.366,1
-665.212,358.196,-636.464,0
-383.709,-433.637,-952.757,0
-756.706,-156.774,165.746,2
772.149,-590.258,-409.589,1
-623.89,210.669,607.532,2
-711.173,909.726,211.707,2
-665.822,-686.209,-964.171,0
780.572,133.519,-644.398,1
-279.885,-87.8627,345.561,2
418.5,-123.691,84.8721,1
-123.691,-238.441,-205.42,0
-773.98,-449.995,93.2341,2
807.611,-36.4085,604.969,1
-667.714,-742.363,-25.1167,0
897.153,247.78,827.021,1
-754.631,372.906,290.262,2
293.741,-949.217,-625.66,1
927,776.666,473.8,1
338.359,793.634,-470.138,1
-731.864,453.23,-25.3608,0
351.665,884.091,-165.38,1
-274.636,-331.523,464.828,2
783.868,947.752,357.585,1
-370.342,690.298,-267.495,0
370.281,853.877,140.843,1
-719.596,218.482,-741.142,0
799.616,514.939,387.066,1
625.416,618.397,698.233,1
734.611,-558.641,942.931,1
364.605,944.517,-202.307,1
-924.68,-118.137,90.1212,2
944.517,856.807,-45.381,1
374.92,319.132,831.111,2
-618.58,-888.729,-139.683,0
554.369,378.216,0.152649,1
419.355,610.34,780.633,2
-226.234,81.7592,895.871,2
-562.181,-735.649,-788.751,0
738.578,110.447,960.936,1
29.4504,-591.479,184.301,2
116.855,-457.686,587.512,2
-486.373,-528.855,-371.99,0
-642.689,-294.351,644.887,2
-903.867,-729.606,-841.487,0
276.223,-467.025,64.974,1
166.479,-43.6109,-255.898,1
-412.885,-596.911,28.5349,2
607.105,482.467,96.7133,1
312.906,-853.145,-780.267,0
-790.948,-180.578,-353.252,0
9.1861,-69.0634,512.314,2
606.067,-822.382,806.146,1
-813.349,-641.041,563.341,2
-202.673,521.836,-834.468,0
-507.126,605.701,-627.613,0
587.695,-97.6897,-443.342,1
-639.515,-36.6527,165.624,2
365.215,-169.103,790.399,2
192.786,-908.444,232.276,1
833.064,-640.675,602.039,1
-13.5807,764.458,-168.737,0
845.271,908.689,-844.722,1
846.187,257.79,241.066,1
-375.896,514.39,611.011,2
-638.295,959.411,702.139,2
612.049,232.399,26.8258,1
-441.084,570.91,646.657,2
274.88,-747.551,-553.331,1
341.533,-350.322,-527.451,1
585.009,-965.27,733.207,1
267.251,-540.269,450.667,1
916.257,773.797,-269.509,1
-603.748,-580.92,-593.86,0
929.685,-48.7991,972.839,1
62.4714,90.5485,-166.967,1
972.289,-85.7875,629.322,1
-998.84,-84.6888,-659.902,0
793.573,-438.643,-61.1285,1
-433.027,989.868,-966.552,0
-734.367,580.126,302.164,2
45.0759,-626.82,865.78,2
-484.97,513.413,698.294,2
-451.949,952.33,-622.12,0
-311.014,483.078,445.296,2
-53.5599,-983.215,872.189,2
-257.79,-83.346,-238.563,0
-42.146,671.56,136.265,2
-619.373,363.506,-628.407,0
-836.238,278.176,-359.172,0
-100.558,-307.474,781.365,2
586.23,-469.405,-99.5818,1
-658.62,-110.263,-936.644,0
-211.646,-230.689,-321.94,0
438.948,-431.013,319.01,1
-485.092,990.723,168.737,2
430.525,-579.455,634.938,1
906.125,-53.5599,-525.925,1
-684.561,407.758,612.72,2
559.313,-985.473,-174.535,1
678.03,-181.738,-357.219,1
416.73,402.265,-625.782,1
-879.574,550.523,-711.295,0
-113.376,962.768,201.941,2
850.581,-499.741,-318.827,1
-2.71613,-274.453,-247.902,0
-685.598,872.494,950.743,2
997.192,-599.963,-592.7,1
209.388,916.563,-299.722,1
898.068,864.01,670.156,1
-5.64587,-769.585,586.108,2
256.02,249.672,-383.282,1
-603.504,-360.027,-515.732,0
-742.546,-71.5048,-783.807,0
633.412,-7.23285,-274.392,1
163.549,-267.861,3.14343,1
387.738,257.729,727.592,2
624.561,-623.341,-295.999,1
231.422,-661.245,-705.069,0
551.378,-472.457,-997.803,1
449.446,251.198,145.482,1
375.408,-487.35,923.399,2
312.357,15.6561,94.6379,1
891.659,597.217,596.118,1
36.5918,50.9354,58.382,1
-287.82,-759.27,-370.708,0
-792.352,239.357,847.041,2
-92.7457,-896.481,304.361,2
-429.731,455.733,885.312,2
-68.575,10.2238,457.137,2
-938.475,427.839,746.452,2
-329.875,864.925,-430.708,0
-969.42,-397.992,985.717,2
649.281,-110.263,-549.913,1
-3.20441,453.597,451.521,2
375.53,-217.017,223.914,1
-695.425,671.56,285.928,2
671.377,-292.703,-611.377,1
878.475,-896.298,455.794,1
979.309,680.654,-271.34,1
-775.14,524.949,-871.212,0
-805.17,194.922,107.212,2
-887.936,433.821,775.018,2
-113.803,-13.1534,865.597,2
-762.627,448.653,783.258,2
29.6335,74.0074,-12.543,1
915.281,704.337,888.424,1
876.644,707.572,576.891,1
-364.727,-797.662,-949.156,0
527.146,19.9897,-185.766,1
498.764,586.596,-128.941,1
458.48,-881.405,-364.238,1
297.403,-444.99,-590.991,1
-97.0793,443.77,-817.316,0
-404.34,325.297,-344.401,0
-166.967,-381.024,-163.549,0
-132.542,496.567,-874.508,0
642.079,25.7882,643.483,1
-224.097,546.312,-640.187,0
-338.603,-818.293,391.461,2
-687.674,312.723,783.441,2
-326.518,943.358,-226.234,0
982.604,395.673,-381.207,1
818.781,-159.764,223.365,1
-203.04,710.746,654.531,2
-998.474,-275.063,361.675,2
729.24,-301.248,857.845,1
-674.795,646.657,-161.473,0
-186.987,-816.462,356.67,2
482.467,-327.494,891.354,2
-605.335,826.106,444.563,2
639.21,-458.907,-529.588,1
-501.144,-200.537,-765.191,0
432.051,-213.477,-483.871,1
52.5835,954.1,657.582,2
-498.032,568.102,-820.002,0
-911.496,-394.757,-98.4221,0
753.716,133.396,-291.726,1
274.148,407.392,408.796,1
520.798,878.048,-399.335,1
-572.741,830.012,375.652,2
272.927,590.93,-229.286,1
340.617,-229.224,657.277,2
-323.283,952.025,-985.107,0
-509.445,77.3035,-744.377,0
966.796,910.703,400.8,1
-696.402,-541.185,451.949,2
-52.8885,486.068,-548.997,0
845.21,693.106,-634.144,1
774.896,-965.819,-508.469,1
-669.301,428.816,-459.334,0
-771.966,-626.759,-513.718,0
-11.6885,-503.159,313.273,2
-319.376,-399.335,359.05,2
-226.661,-273.171,483.383,2
-255.104,221.29,445.418,2
504.074,63.8142,-608.997,1
748.589,-416.852,583.117,1
-604.724,-447.066,206.397,2
-860.469,-157.75,-320.109,0
-26.9478,-255.226,-732.047,0
807.123,991.699,-351.665,1
198.523,-466.781,-63.9362,1
419.721,152.928,-381.695,1
-426.252,612.72,-99.5208,0
462.752,-420.209,574.206,1
-715.934,886.593,-551.988,0
960.326,-77.4865,272.439,1
-687.185,-478.561,-895.566,0
134.19,-507.004,-280.068,1
186.193,173.62,571.459,2
-258.034,-194.494,-111.545,0
821.833,-533.555,-775.079,1
-207.007,795.953,-46.2355,0
115.94,-685.171,-116.428,1
-983.886,97.5677,-569.75,0
657.338,-567.248,340.922,1
-900.571,-184.667,-627.979,0
552.843,-433.943,-465.987,1
-417.035,-348.918,-418.134,0
43.4279,919.248,-556.932,0
-380.108,-761.895,757.012,2
-378.46,138.218,135.044,2
-129.673,-611.499,-42.4512,0
-7.78217,326.151,21.1494,1
-186.315,-100.253,-39.3994,0
-308.695,-850.703,655.934,2
0.824036,851.375,-794.488,0
-258.827,-606.799,-500.656,0
477.645,-797.845,401.044,1
635.243,-404.157,-741.508,1
-965.27,-779.168,-305.094,0
-555.773,876.339,956.847,2
-665.822,97.934,-139.5,0
187.902,31.2815,11.8718,1
576.342,-750.053,-529.221,1
-945.555,-350.383,570.788,2
452.498,-421.979,771.111,1
-162.694,639.027,-576.647,0
930.601,-458.174,-832.27,1
335.551,421.369,-780.45,0
-811.823,601.55,176.367,2
-310.037,387.494,-276.467,0
998.779,-385.418,566.759,1
-60.5181,249.916,-315.958,0
331.034,404.096,556.383,1
746.147,-45.381,842.402,1
99.3378,-812.372,484.787,2
488.571,-951.354,-116.733,1
146.336,-877.926,-296.67,1
22.5532,109.531,14.5574,1
902.28,129.185,683.706,1
-401.471,266.396,-416.791,0
-1.19019,-327.799,835.872,2
960.509,238.624,951.171,1
-335.978,500.534,-513.779,0
-219.336,930.845,-984.008,0
246.071,820.551,-861.629,0
556.139,703.665,-485.031,1
951.293,-863.887,-213.355,1
-839.839,-756.706,846.309,2
88.7174,382.366,-85.4213,1
-348.369,-280.496,-162.206,0
-960.326,196.082,-857.234,0
-51.1185,911.557,-77.2423,0
65.2792,486.923,540.88,2
-176.672,438.887,-183.996,0
-823.237,128.575,638.661,2
608.631,407.88,252.907,1
879.269,-152.806,-590.93,1
-694.51,931.517,-77.1202,0
894.711,480.331,203.345,1
644.459,341.533,-362.957,1
-754.692,970.275,43.733,2
-613.514,745.598,274.758,2
562.12,992.248,-925.596,1
-36.5916,-869.076,-598.926,0
443.22,-753.166,-416.242,1
-285.012,738.334,-111.301,0
-638.661,417.036,-906.064,0
-262.307,164.708,-336.711,0
265.053,-142.125,-185.766,1
-45.5031,-135.899,-931.089,0
-120.945,-501.999,-476.547,0
709.22,638.295,-425.214,1
45.9915,-566.454,-63.3869,1
221.961,-393.536,859.493,2
-502.792,-455.306,-933.897,0
-127.415,-746.208,969.298,2
-536.485,405.5,-734.977,0
-249.733,-257.118,501.389,2
-226.539,-956.053,-216.224,0
-524.583,971.13,861.019,2
794.122,986.389,-964.721,1
209.632,128.514,830.561,2
-4.30304,-256.02,595.325,2
-728.507,-3.50958,-772.21,0
-685.842,716.788,-484.786,0
-872.25,187.17,555.04,2
101.535,647.633,-954.772,0
-33.906,-802.545,-483.322,0
-466.475,515.732,-397.137,0
-155.431,796.869,-651.662,0
-852.901,-645.375,-970.946,0
789.85,-868.831,309.488,1
-52.2781,-827.265,-899.106,0
-560.656,257.302,697.256,2
515.549,-812.067,-837.031,1
-860.836,872.86,-413.678,0
-1.86157,-781.609,853.938,2
-931.028,-973.144,440.108,2
49.7758,-456.954,-514.145,0
-779.351,-166.784,24.4454,2
-74.1904,111.911,936.583,2
152.806,917.112,-65.157,1
299.967,-102.328,-819.208,0
-363.384,751.274,768.975,2
-791.864,-318.033,80.2943,2
843.074,-569.384,-206.763,1
-929.38,919.004,-996.643,0
849.666,-949.522,114.719,1
264.504,-240.333,525.62,2
218.421,932.554,-881.405,0
-542.894,-894.406,-895.26,0
463.79,746.025,535.142,1
-881.222,939.635,-512.619,0
636.891,-660.024,185.522,1
-443.464,403.119,-63.2038,0
-740.593,89.6329,496.445,2
-292.52,408.002,-578.356,0
-313.395,19.8676,-502.06,0
-956.664,-771.416,926.45,2
-80.5994,-859.005,494.552,2
-481.613,-225.44,279.763,2
172.582,-419.782,-835.749,0
794.855,344.035,607.41,1
-615.528,451.888,-247.963,0
-750.114,845.393,-60.7623,0
-425.336,-755.669,-474.288,0
755.059,13.7639,896.42,1
774.957,-948.79,-987.121,1
176.977,275.246,-2.89923,1
-583.056,493.698,976.501,2
224.647,-114.475,-798.944,0
-184.118,918.882,-127.659,0
-88.5952,-963.866,-885.25,0
-15.8391,668.508,-87.3134,0
-235.878,30.8542,-952.208,0
-295.45,134.129,79.1956,2
244.667,-360.454,-899.655,0
823.298,-787.347,748.039,1
897.519,583.789,916.563,1
-644.215,-111.301,-751.274,0
-240.333,-949.583,-82.3694,0
468.063,250.588,932.615,2
804.56,414.289,-30.2438,1
964.66,-450.056,422.956,1
900.266,229.774,807.489,1
-176.55,183.508,913.938,2
188.574,274.514,363.994,2
-177.831,962.096,-84.3226,0
184.179,243.812,-289.102,1
647.878,-6.92767,-23.5908,1
-492.233,855.281,830.5,2
323.527,173.559,881.283,2
-750.603,-122.959,179.479,2
-429.548,939.451,-102.573,0
-242.775,-809.931,-786.798,0
-896.298,-222.266,-957.701,0
-580.981,686.819,-37.5682,0
-919.004,-658.986,-642.75,0
989.135,-155.797,651.173,1
-758.782,54.3535,16.1443,2
-526.658,436.384,456.343,2
-69.6737,-875.607,-959.777,0
758.538,326.823,-907.468,1
464.278,98.9105,675.283,1
-683.035,844.905,-794.183,0
377.85,-169.347,365.215,1
-316.813,-837.336,829.157,2
-700.797,-871.883,-18.3416,0
-772.82,590.991,642.811,2
724.601,766.533,-218.116,1
303.446,62.1663,-263.161,1
97.5677,-851.131,-269.631,1
-627.43,-492.172,-748.894,0
568.896,987.671,-428.327,1
430.464,625.782,911.496,2
879.757,-822.626,641.102,1
-711.844,907.285,344.646,2
-777.947,-198.889,-910.642,0
-829.524,-978.21,386.151,2
932.066,197.18,235.023,1
-4.42511,-30.3048,646.107,2
721.976,-524.583,-615.711,1
812.555,-925.901,-381.756,1
95.9197,-957.457,-65.8894,1
454.573,-860.836,-145.726,1
-118.686,844.6,-862.85,0
766.289,-802.972,433.943,1
685.354,395.428,-179.479,1
-965.453,458.358,-613.086,0
809.443,-505.844,851.619,1
738.701,-383.77,-883.847,1
-28.7789,-917.173,494.003,2
-306.497,-216.651,-513.169,0
342.998,-782.464,-763.482,0
-663.625,-688.345,-674.123,0
169.286,-136.875,464.034,2
-449.751,815.058,879.147,2
-174.474,428.572,717.704,2
-718.741,-879.269,541.795,2
-130.65,887.204,514.878,2
-459.944,-116.611,166.173,2
-328.471,218.665,15.473,2
-573.351,439.436,-292.032,0
-155.919,23.835,-519.211,0
838.923,-575.61,-851.253,1
153.234,-253.395,726.859,2
762.139,-41.7188,775.201,1
-826.533,235.267,868.832,2
745.171,-915.281,-739.494,1
847.835,-352.58,-151.707,1
593.738,-128.88,-174.963,1
623.646,-808.954,766.533,1
705.802,393.902,-697.012,1
181.738,-851.863,-821.772,0
88.1069,-6.01208,463.179,2
-783.441,-691.824,473.006,2
174.352,-60.7013,-331.095,1
-488.937,-421.613,-464.644,0
-633.656,-768.365,-830.561,0
929.685,-595.996,289.285,1
988.769,983.642,-758.599,1
-826.533,-37.0189,730.949,2
-662.709,829.524,-707.083,0
-539.476,149.876,-92.9899,0
-43.9771,460.25,156.591,2
951.293,-616.077,-767.266,1
455.916,847.53,-621.021,1
-3.26544,513.718,-168.126,0
331.523,-714.164,616.688,1
381.39,-200.476,457.93,1
-405.072,295.267,515.427,2
-73.8242,-622.425,-720.023,0
-119.968,926.511,941.405,2
-648.915,8.02643,-368.145,0
-782.22,363.689,385.968,2
-573.168,-481.063,984.13,2
207.068,155.004,-954.527,0
415.998,443.22,151.463,1
39.2163,-807.367,718.558,2
-127.171,142.918,347.759,2
-953.978,937.681,529.283,2
-721.671,-510.422,-610.706,0
-637.928,-389.08,-184.973,0
994.141,-847.896,-615.345,1
191.198,-613.086,-430.28,1
862.85,-995.178,877.377,1
277.261,286.233,851.009,2
728.019,-657.033,880.184,1
761.895,718.436,-199.438,1
-572.13,-263.893,806.391,2
-85.6044,-276.894,-367.901,0
699.393,-284.89,-786.37,1
486.129,148.961,-632.74,1
149.266,319.254,-220.191,1
-69.0023,-454.207,495.468,2
-732.841,81.2098,-722.037,0
692.129,673.574,-654.103,1
614.124,546.8,-241.127,1
-572.924,504.135,42.5123,2
-924.924,165.502,-65.4622,0
-306.619,-340.678,-287.21,0
-337.87,593.494,-863.826,0
-526.597,-361.248,-607.959,0
-956.603,-621.937,-559.557,0
256.447,-807.55,51.973,1
12.8483,886.105,-123.325,0
-559.923,45.259,639.577,2
-260.109,452.132,-713.553,0
-162.145,117.222,-811.09,0
114.475,305.277,-338.542,0
314.127,-327.921,211.768,1
66.9882,-867.672,-117.832,1
-721.854,703.665,937.437,2
-346.232,-592.822,973.693,2
-808.283,592.395,802.911,2
203.101,-898.617,526.475,2
640.858,-118.076,147.008,1
163.06,351.665,63.0208,1
135.35,-815.241,580.126,2
735.161,332.011,-899.533,1
-117.466,-20.1116,239.113,2
-837.458,225.501,-272.988,0
-420.148,663.076,-653.127,0
919.859,52.8887,-78.7072,1
-956.359,903.012,418.317,2
-724.662,-552.721,845.576,2
-521.775,389.813,350.139,2
11.8718,514.939,-807.489,0
-354.717,692.435,-252.297,0
752.861,-57.9546,607.349,1
372.54,-586.23,-580.554,1
595.386,745.659,490.341,1
-18.8909,399.762,274.514,2
846.98,772.82,365.337,1
-421.796,666.494,126.316,2
-142.674,479.965,-277.566,0
-9.00293,215.918,393.902,2
468.734,-83.2239,-942.015,0
669.24,-742.912,649.892,1
-260.231,-546.312,-3.0213,2
404.645,790.948,639.088,1
-431.562,-126.56,-864.742,0
-548.57,-697.623,-962.401,0
-92.1353,248.024,-161.229,0
-158.483,683.157,-915.891,0
-323.221,-207.8,925.108,2
611.683,728.996,547.777,1
472.884,-127.659,-808.649,1
556.139,-125.584,548.021,1
-957.091,-192.724,379.437,2
230.384,486.068,-238.685,1
405.561,272.805,641.286,1
514.573,289.651,786.676,1
808.344,266.701,136.693,1
344.707,-394.33,-848.811,0
578.906,954.039,302.469,1
491.134,-742.973,-139.256,1
-347.148,-456.16,837.764,2
749.992,548.509,795.953,1
-622.425,-98.239,-201.575,0
-128.147,848.262,-132.664,0
-648.61,-882.015,633.229,2
227.271,271.34,925.291,2
-189.184,-6.07312,-220.069,0
-147.618,-966.063,-778.802,0
677.603,-387.555,-179.418,1
383.526,-544.053,-14.7404,1
66.6219,-912.9,414.533,2
-282.021,-405.988,675.771,2
93.2952,476.669,546.556,2
293.375,-665.273,-89.3887,1
445.54,966.552,-713.126,1
893.246,718.741,-731.437,1
660.329,-999.329,513.84,1
-871.517,551.866,-708.731,0
609.912,-653.188,146.703,1
448.47,-761.162,-618.946,1
-387.493,-650.685,629.811,2
963.134,-503.159,121.555,1
88.0459,111.057,941.527,2
751.03,422.651,-901.608,1
25.361,-697.195,-466.964,0
942.686,548.875,817.988,1
-30.9152,-24.6284,572.375,2
948.302,276.101,-942.015,1
-979.125,-607.532,937.315,2
-996.704,-332.194,-805.17,0
726.737,767.449,809.626,1
970.58,284.768,-26.4595,1
-54.7197,118.198,728.507,2
329.814,-228.675,84.3838,1
110.08,-495.163,806.33,2
-259.56,-464.888,22.6143,2
956.176,-64.4245,-246.071,1
738.823,-665.883,-711.966,1
37.5073,-537.4,646.718,2
277.505,151.341,284.829,1
-541.795,-300.211,-760.247,0
175.939,647.45,548.57,2
432.6,415.815,-632.313,1
-615.772,986.572,-581.591,0
823.603,254.616,775.262,1
513.23,-823.908,-772.149,1
938.719,-753.96,-109.897,1
602.039,-494.491,-237.587,1
834.895,852.596,-199.499,1
835.078,451.155,-619.556,1
449.873,-901.791,297.708,1
123.936,796.136,52.3394,1
288.553,-904.416,536.546,1
399.823,-65.4622,-91.525,1
-604.175,275.918,-98.6663,0
352.031,-352.885,936.461,2
-804.193,81.9423,-707.144,0
465.011,294.656,485.885,1
718.314,-937.62,-473.922,1
786.859,630.116,480.392,1
-981.323,-552.049,93.051,2
-837.397,-471.48,940.367,2
476.241,-345.073,458.052,1
936.461,122.471,-152.135,1
378.765,-7.8432,-447.432,1
613.636,370.403,779.412,1
17.3041,-600.024,-511.032,0
932.127,-790.338,343.974,1
676.016,567.98,949.583,1
467.269,422.041,548.387,1
653.737,516.465,496.323,1
539.109,-596.301,9.85754,1
-944.517,934.813,423.261,2
